,cust,rct_no,ma_fem_dv,ages,zon_hlv
22432,M113627856,15,남성,40대,Z12
22433,M657805279,15,여성,50대,Z13
22434,M615247062,15,여성,40대,Z10
22435,M333786268,15,여성,40대,Z08
22436,M246780569,15,여성,40대,Z03
22437,M413245785,15,여성,50대,Z03
22438,M855975165,15,남성,40대,Z15
22439,M325594504,15,여성,30대,Z04
22440,M961758137,15,여성,40대,Z09
22441,M914625924,15,여성,40대,Z03
22442,M699467165,15,여성,30대,Z10
22443,M607497872,15,여성,20대,Z14
22444,M543666965,15,남성,70대,Z17
22445,M749881751,15,남성,30대,Z08
22446,M776692733,15,남성,40대,Z17
22447,M936251690,15,남성,40대,Z12
22448,M443603486,15,남성,30대,Z10
22449,M552704426,15,여성,40대,Z13
22450,M777714000,15,남성,30대,Z04
22451,M119815507,15,여성,20대,Z16
22452,M148668329,15,여성,30대,Z11
22453,M241650726,15,여성,70대,Z10
22454,M416600012,15,남성,60대,Z17
22455,M600452237,15,여성,50대,Z14
22456,M095531305,15,남성,30대,Z16
22457,M187606324,15,여성,50대,Z10
22458,M996961081,15,여성,30대,Z10
22459,M320288174,15,남성,20대,Z15
22460,M448782968,15,남성,60대,Z11
22461,M495571271,15,여성,20대,Z05
22462,M942126703,15,남성,20대,Z10
22463,M115463375,15,여성,20대,Z12
22464,M714339488,15,남성,30대,Z10
22465,M226634178,15,남성,30대,Z10
22466,M493584704,15,여성,40대,Z11
22467,M867003312,15,여성,50대,Z14
22468,M492928576,15,여성,50대,Z17
22469,M479961924,15,여성,60대,Z10
22470,M700819297,15,남성,50대,Z06
22471,M524249601,15,남성,30대,Z15
22472,M371701002,15,남성,20대,Z10
22473,M542156688,15,남성,20대,Z11
22474,M132135610,15,남성,40대,Z10
22475,M065960799,15,남성,50대,Z04
22476,M854616657,15,여성,30대,Z17
22477,M076340980,15,여성,30대,Z11
22478,M597106868,15,남성,30대,Z06
22479,M431130773,15,남성,50대,Z10
22480,M975973847,15,여성,40대,Z17
22481,M793382770,15,남성,30대,Z17
22482,M513815535,14,남성,50대,Z01
22483,M893204493,14,여성,40대,Z06
22484,M267499713,14,남성,60대,Z13
22485,M844055877,14,남성,30대,Z10
22486,M096899855,14,여성,20대,Z17
22487,M882748710,14,여성,60대,Z17
22488,M223003532,14,남성,60대,Z11
22489,M281821157,14,남성,50대,Z17
22490,M980517829,14,남성,60대,Z10
22491,M524744311,14,여성,20대,Z10
22492,M357433767,14,여성,20대,Z10
22493,M461343061,14,여성,40대,Z11
22494,M782409158,14,남성,40대,Z10
22495,M148235316,14,여성,20대,Z03
22496,M047623676,14,여성,60대,Z12
22497,M575046190,14,여성,50대,Z11
22498,M899026029,14,여성,40대,Z03
22499,M142973438,14,여성,40대,Z17
22500,M715183986,14,여성,60대,Z11
22501,M353365450,14,여성,30대,Z10
22502,M031123747,14,여성,60대,Z10
22503,M361033650,14,여성,40대,Z06
22504,M528069179,14,여성,60대,Z10
22505,M569710883,14,여성,30대,Z06
22506,M721943730,14,남성,40대,Z10
22507,M520342216,14,남성,40대,Z14
22508,M935782616,14,여성,30대,Z16
22509,M570556138,14,여성,30대,Z10
22510,M215590459,14,여성,30대,Z17
22511,M395539046,14,남성,40대,Z09
22512,M936220121,14,여성,50대,Z11
22513,M436702832,14,여성,50대,Z08
22514,M225453157,14,여성,20대,Z03
22515,M679097980,14,여성,20대,Z17
22516,M687114118,14,여성,20대,Z10
22517,M971137888,14,여성,20대,Z10
22518,M229098573,14,남성,30대,Z10
22519,M097524528,14,남성,20대,Z10
22520,M080547706,14,남성,20대,Z10
22521,M437159285,14,여성,30대,Z09
22522,M003847817,14,여성,30대,Z10
22523,M057690131,14,남성,40대,Z10
22524,M530632623,14,남성,20대,Z17
22525,M840241294,14,여성,20대,Z10
22526,M564407729,14,남성,40대,Z16
22527,M025464904,14,여성,50대,Z16
22528,M148500566,14,여성,40대,Z17
22529,M210615512,14,여성,20대,Z09
22530,M053815184,14,남성,20대,Z17
22531,M521237134,14,여성,30대,Z04
22532,M026744707,14,여성,40대,Z10
22533,M611591079,14,여성,20대,Z01
22534,M779230058,14,여성,40대,Z16
22535,M976280491,14,여성,30대,Z11
22536,M450068436,14,남성,40대,Z10
22537,M476556591,14,여성,20대,Z14
22538,M798931954,14,여성,30대,Z16
22539,M094952756,14,여성,30대,Z10
22540,M617664105,14,여성,50대,Z16
22541,M909387971,14,여성,60대,Z17
22542,M007523105,14,여성,60대,Z10
22543,M803546890,14,여성,50대,Z10
22544,M116487843,14,남성,40대,Z10
22545,M368887361,14,여성,50대,Z17
22546,M544465224,14,남성,50대,Z16
22547,M368783461,14,여성,60대,Z01
22548,M161548804,14,여성,50대,Z10
22549,M382370312,14,남성,20대,Z17
22550,M823420646,14,여성,30대,Z10
22551,M908329260,14,여성,60대,Z14
22552,M160027203,14,남성,50대,Z17
22553,M590701796,14,남성,20대,Z10
22554,M826295575,14,여성,50대,Z11
22555,M848801626,14,여성,40대,Z05
22556,M774518456,14,남성,50대,Z01
22557,M336217090,14,여성,60대,Z04
22558,M986818759,14,여성,30대,Z16
22559,M698027343,14,여성,50대,Z06
22560,M550522573,14,남성,30대,Z10
22561,M161303671,14,남성,30대,Z16
22562,M371912762,14,여성,50대,Z12
22563,M245948130,14,남성,30대,Z10
22564,M914135592,14,남성,50대,Z01
22565,M739602014,14,남성,40대,Z02
22566,M660704082,14,여성,50대,Z10
22567,M194285911,14,여성,20대,Z17
22568,M773504228,14,여성,30대,Z17
22569,M012673791,14,여성,40대,Z16
22570,M822725524,14,여성,40대,Z04
22571,M409152010,14,여성,50대,Z17
22572,M602155300,14,여성,40대,Z16
22573,M339355690,14,남성,20대,Z17
22574,M699006075,14,남성,50대,Z06
22575,M669548705,14,여성,30대,Z15
22576,M731936986,14,여성,40대,Z10
22577,M158441809,14,여성,30대,Z10
22578,M544975395,14,여성,30대,Z17
22579,M707570188,14,여성,50대,Z14
22580,M302286045,14,여성,40대,Z12
22581,M659628871,14,남성,30대,Z10
22582,M692255997,14,남성,40대,Z01
22583,M202670039,14,여성,30대,Z10
22584,M906561695,14,여성,50대,Z10
22585,M691661517,14,남성,40대,Z10
22586,M403286666,14,여성,40대,Z16
22587,M384493254,14,여성,20대,Z03
22588,M375794444,14,남성,60대,Z10
22589,M264931821,14,남성,30대,Z08
22590,M769167468,14,여성,40대,Z17
22591,M756025201,14,여성,40대,Z16
22592,M832070513,14,남성,40대,Z17
22593,M603872863,14,여성,30대,Z17
22594,M951248035,14,여성,40대,Z01
22595,M988117184,14,여성,50대,Z17
22596,M628987360,14,여성,30대,Z10
22597,M805783637,14,여성,40대,Z10
22598,M455526909,14,여성,30대,Z17
22599,M202158036,14,여성,20대,Z17
22600,M546865339,14,남성,30대,Z14
22601,M587402751,14,여성,40대,Z10
22602,M731650745,14,여성,60대,Z15
22603,M545248571,14,여성,30대,Z04
22604,M964919045,14,여성,30대,Z10
22605,M581221840,14,남성,30대,Z14
22606,M535023391,14,남성,40대,Z10
22607,M306996437,14,남성,50대,Z17
22608,M263075455,14,남성,40대,Z10
22609,M175853365,14,남성,30대,Z04
22610,M611142784,14,여성,50대,Z10
22611,M976100786,14,여성,40대,Z05
22612,M993430415,14,남성,60대,Z08
22613,M416608275,13,여성,50대,Z15
22614,M522966472,13,남성,60대,Z09
22615,M621401684,13,여성,30대,Z04
22616,M184512938,13,남성,50대,Z04
22617,M283203827,13,여성,40대,Z11
22618,M356514317,13,여성,20대,Z10
22619,M857047879,13,여성,40대,Z04
22620,M565559792,13,여성,30대,Z10
22621,M062895803,13,여성,30대,Z16
22622,M663661025,13,남성,20대,Z01
22623,M860395211,13,여성,30대,Z05
22624,M938557765,13,여성,50대,Z10
22625,M619824893,13,여성,30대,Z10
22626,M891821290,13,여성,50대,Z11
22627,M087117696,13,여성,50대,Z10
22628,M138164608,13,여성,40대,Z12
22629,M718816217,13,남성,40대,Z17
22630,M285246127,13,여성,40대,Z17
22631,M962497926,13,여성,40대,Z12
22632,M862572907,13,여성,20대,Z10
22633,M666739821,13,여성,20대,Z12
22634,M132090562,13,여성,60대,Z15
22635,M957521074,13,여성,30대,Z10
22636,M634310938,13,여성,40대,Z12
22637,M045125256,13,남성,50대,Z16
22638,M502740045,13,여성,30대,Z02
22639,M621955841,13,여성,50대,Z10
22640,M953894666,13,남성,20대,Z17
22641,M633175149,13,여성,50대,Z14
22642,M111535042,13,남성,40대,Z10
22643,M945786455,13,여성,50대,Z11
22644,M875775398,13,여성,20대,Z10
22645,M876008711,13,여성,40대,Z10
22646,M946755689,13,여성,30대,Z10
22647,M467451781,13,남성,40대,Z03
22648,M084165301,13,남성,50대,Z10
22649,M952541337,13,남성,40대,Z10
22650,M156563726,13,여성,50대,Z17
22651,M082326053,13,남성,20대,Z10
22652,M674839610,13,여성,40대,Z17
22653,M297115512,13,여성,40대,Z10
22654,M512781929,13,남성,30대,Z17
22655,M069998004,13,여성,50대,Z16
22656,M604443262,13,남성,30대,Z12
22657,M949102974,13,여성,20대,Z13
22658,M885933846,13,남성,20대,Z16
22659,M786718795,13,남성,50대,Z14
22660,M761194258,13,여성,30대,Z10
22661,M968245704,13,남성,50대,Z17
22662,M865659045,13,남성,50대,Z15
22663,M967943613,13,여성,20대,Z10
22664,M865811109,13,남성,40대,Z12
22665,M865853645,13,남성,70대,Z17
22666,M919033712,13,여성,60대,Z10
22667,M740276225,13,여성,20대,Z06
22668,M055156863,13,남성,20대,Z15
22669,M478552731,13,여성,20대,Z05
22670,M071854310,13,여성,40대,Z17
22671,M102548228,13,남성,30대,Z17
22672,M602830758,13,남성,50대,Z10
22673,M215945316,13,여성,40대,Z08
22674,M957617838,13,여성,50대,Z17
22675,M948868489,13,여성,60대,Z17
22676,M195892458,13,여성,50대,Z01
22677,M498409873,13,여성,70대,Z11
22678,M081239002,13,여성,30대,Z17
22679,M315572773,13,여성,40대,Z17
22680,M115985422,13,남성,40대,Z10
22681,M602796698,13,여성,30대,Z10
22682,M422782050,13,여성,50대,Z15
22683,M626995867,13,남성,30대,Z17
22684,M223118731,13,남성,40대,Z01
22685,M533546642,13,여성,40대,Z09
22686,M452602439,13,남성,30대,Z04
22687,M103322455,13,여성,30대,Z17
22688,M238153488,13,남성,40대,Z10
22689,M367322964,13,여성,50대,Z17
22690,M708400115,13,여성,20대,Z05
22691,M769131548,13,여성,50대,Z14
22692,M832206596,13,남성,20대,Z04
22693,M264430853,13,여성,30대,Z09
22694,M978497653,13,여성,30대,Z10
22695,M710268996,13,여성,30대,Z15
22696,M365232342,13,여성,40대,Z10
22697,M533775297,13,남성,50대,Z17
22698,M932435574,13,여성,50대,Z10
22699,M656827163,13,여성,40대,Z10
22700,M908924959,13,여성,50대,Z13
22701,M363996402,13,여성,30대,Z04
22702,M629856817,13,여성,20대,Z08
22703,M004998385,13,남성,30대,Z10
22704,M657207206,13,여성,40대,Z08
22705,M271114149,13,남성,40대,Z12
22706,M108711375,13,여성,20대,Z17
22707,M781853406,13,여성,30대,Z10
22708,M608100348,13,여성,20대,Z06
22709,M079128745,13,여성,60대,Z10
22710,M636468455,13,여성,50대,Z10
22711,M274596722,13,남성,40대,Z17
22712,M640424961,13,여성,20대,Z17
22713,M815037815,13,남성,50대,Z10
22714,M555904438,13,여성,60대,Z10
22715,M830263904,13,남성,50대,Z12
22716,M657534457,13,여성,30대,Z17
22717,M379108863,13,여성,50대,Z10
22718,M106118057,13,여성,40대,Z04
22719,M994644028,13,여성,40대,Z12
22720,M249768548,13,남성,50대,Z10
22721,M545976064,13,여성,30대,Z17
22722,M375100416,13,여성,70대,Z17
22723,M776016226,13,여성,20대,Z17
22724,M252453923,13,남성,50대,Z05
22725,M377175504,13,남성,20대,Z12
22726,M373565333,13,여성,30대,Z08
22727,M373292468,13,여성,60대,Z10
22728,M549033172,13,여성,40대,Z06
22729,M254907722,13,남성,30대,Z10
22730,M012846338,13,여성,40대,Z11
22731,M447836810,13,여성,50대,Z12
22732,M830150239,13,남성,40대,Z17
22733,M256311538,13,여성,40대,Z07
22734,M773559061,13,여성,40대,Z10
22735,M036850842,13,남성,40대,Z11
22736,M257536546,13,여성,50대,Z04
22737,M241288367,13,남성,40대,Z10
22738,M449499046,13,여성,70대,Z17
22739,M048854495,13,여성,20대,Z10
22740,M926844738,13,여성,60대,Z10
22741,M819983128,13,여성,40대,Z17
22742,M261112623,13,여성,50대,Z16
22743,M538832751,13,여성,20대,Z13
22744,M771406360,13,남성,60대,Z04
22745,M239839783,13,여성,40대,Z10
22746,M275502360,13,여성,40대,Z12
22747,M907492706,13,여성,40대,Z08
22748,M525176364,13,여성,60대,Z10
22749,M894343121,13,여성,50대,Z11
22750,M716312286,13,여성,60대,Z10
22751,M047346001,13,남성,50대,Z10
22752,M225832472,13,여성,30대,Z17
22753,M010430064,13,남성,30대,Z14
22754,M051200759,13,남성,40대,Z17
22755,M224049333,13,남성,30대,Z13
22756,M224519972,13,여성,20대,Z17
22757,M615247123,13,여성,30대,Z11
22758,M716263596,13,남성,30대,Z11
22759,M476482300,12,남성,30대,Z10
22760,M925740286,12,여성,40대,Z14
22761,M879940341,12,여성,40대,Z08
22762,M970664698,12,여성,30대,Z17
22763,M558790739,12,여성,40대,Z16
22764,M510470608,12,남성,30대,Z12
22765,M806811678,12,여성,40대,Z11
22766,M789259753,12,남성,40대,Z17
22767,M698211890,12,여성,20대,Z17
22768,M509515739,12,여성,30대,Z12
22769,M754260149,12,남성,60대,Z10
22770,M719447023,12,여성,50대,Z16
22771,M752246166,12,여성,50대,Z15
22772,M667480344,12,남성,40대,Z16
22773,M581869548,12,여성,30대,Z17
22774,M279245362,12,여성,40대,Z10
22775,M604215792,12,남성,40대,Z17
22776,M986998182,12,여성,40대,Z15
22777,M266653402,12,여성,50대,Z16
22778,M880443854,12,남성,40대,Z16
22779,M199555190,12,남성,60대,Z16
22780,M933101830,12,남성,40대,Z10
22781,M232471393,12,여성,70대,Z06
22782,M232663286,12,여성,20대,Z06
22783,M390605748,12,여성,50대,Z11
22784,M297579372,12,여성,40대,Z10
22785,M324269764,12,여성,30대,Z17
22786,M049084583,12,여성,70대,Z10
22787,M720030733,12,여성,40대,Z12
22788,M543605467,12,남성,30대,Z05
22789,M940474124,12,남성,30대,Z10
22790,M768359044,12,남성,50대,Z13
22791,M702856364,12,남성,30대,Z06
22792,M489925840,12,여성,40대,Z11
22793,M124478693,12,남성,40대,Z10
22794,M732268618,12,여성,50대,Z17
22795,M319952639,12,여성,70대,Z10
22796,M419076446,12,여성,60대,Z10
22797,M540390805,12,여성,60대,Z15
22798,M913334620,12,여성,40대,Z10
22799,M813766268,12,여성,30대,Z10
22800,M001464035,12,여성,30대,Z01
22801,M647859694,12,여성,60대,Z16
22802,M006994878,12,남성,50대,Z13
22803,M906565447,12,여성,30대,Z17
22804,M422956523,12,여성,30대,Z10
22805,M891182270,12,여성,40대,Z10
22806,M202252343,12,남성,40대,Z10
22807,M906940243,12,여성,40대,Z17
22808,M050037422,12,여성,40대,Z16
22809,M952625940,12,여성,60대,Z10
22810,M907557069,12,여성,40대,Z16
22811,M337978312,12,여성,30대,Z17
22812,M105068916,12,여성,50대,Z06
22813,M505103958,12,여성,40대,Z10
22814,M473704891,12,남성,40대,Z16
22815,M453093457,12,남성,50대,Z17
22816,M279808051,12,여성,30대,Z10
22817,M320959723,12,여성,40대,Z17
22818,M420672991,12,여성,40대,Z11
22819,M308891982,12,여성,30대,Z11
22820,M709015551,12,여성,20대,Z17
22821,M473037354,12,남성,40대,Z17
22822,M344696163,12,여성,30대,Z17
22823,M737631754,12,여성,20대,Z10
22824,M995140494,12,여성,40대,Z10
22825,M426579987,12,남성,50대,Z16
22826,M140698804,12,여성,30대,Z17
22827,M144722217,12,여성,20대,Z17
22828,M152769547,12,여성,50대,Z10
22829,M587743882,12,여성,40대,Z10
22830,M303497110,12,여성,40대,Z10
22831,M739953892,12,여성,30대,Z14
22832,M204658723,12,여성,20대,Z04
22833,M432635932,12,남성,40대,Z17
22834,M149739353,12,여성,30대,Z17
22835,M674570333,12,여성,20대,Z17
22836,M522850246,12,여성,50대,Z14
22837,M967948719,12,여성,30대,Z10
22838,M144800208,12,남성,30대,Z12
22839,M636005610,12,남성,40대,Z06
22840,M383795668,12,남성,20대,Z04
22841,M025990278,12,여성,50대,Z17
22842,M012438441,12,여성,60대,Z04
22843,M705389487,12,여성,20대,Z10
22844,M209268480,12,여성,30대,Z17
22845,M916149482,12,여성,40대,Z10
22846,M414650881,12,여성,20대,Z16
22847,M500671801,12,여성,40대,Z17
22848,M020881880,12,여성,30대,Z14
22849,M976128404,12,남성,50대,Z10
22850,M165811929,12,남성,30대,Z14
22851,M168501782,12,여성,30대,Z06
22852,M815577011,12,여성,20대,Z10
22853,M274351251,12,여성,70대,Z10
22854,M333092819,12,여성,50대,Z10
22855,M562307087,12,남성,30대,Z10
22856,M119390230,12,여성,60대,Z07
22857,M825234655,12,남성,40대,Z04
22858,M077981123,12,여성,30대,Z17
22859,M989013725,12,여성,30대,Z12
22860,M971652731,12,남성,40대,Z08
22861,M220322051,12,여성,40대,Z10
22862,M702245422,12,남성,40대,Z16
22863,M680394352,12,남성,60대,Z10
22864,M290686512,12,여성,40대,Z10
22865,M820229067,12,남성,60대,Z10
22866,M501474294,12,여성,50대,Z10
22867,M047454279,12,여성,30대,Z17
22868,M747346827,12,여성,20대,Z11
22869,M786029780,12,여성,20대,Z10
22870,M369384525,12,여성,30대,Z10
22871,M330687573,12,여성,40대,Z10
22872,M824242224,12,여성,60대,Z04
22873,M918971971,12,남성,30대,Z17
22874,M182870006,12,여성,50대,Z16
22875,M063844984,12,여성,30대,Z10
22876,M519998002,12,여성,20대,Z17
22877,M746690795,12,여성,60대,Z17
22878,M248479486,12,남성,30대,Z17
22879,M290448694,12,남성,40대,Z08
22880,M054815763,12,남성,20대,Z11
22881,M332364145,12,여성,50대,Z17
22882,M475893643,12,남성,50대,Z10
22883,M260927455,12,여성,50대,Z17
22884,M519385359,12,여성,70대,Z16
22885,M360569691,12,여성,60대,Z09
22886,M328371495,12,여성,40대,Z17
22887,M615095457,12,여성,30대,Z10
22888,M118952863,12,여성,20대,Z04
22889,M368941460,12,여성,50대,Z16
22890,M133392107,12,여성,20대,Z14
22891,M837214146,12,남성,40대,Z04
22892,M477311878,12,남성,30대,Z04
22893,M524133396,12,남성,50대,Z04
22894,M458252798,12,여성,50대,Z11
22895,M228986382,12,여성,50대,Z03
22896,M724277418,12,남성,20대,Z11
22897,M633705417,12,남성,40대,Z17
22898,M160452091,12,남성,40대,Z16
22899,M539492530,12,남성,20대,Z06
22900,M849895507,12,여성,50대,Z17
22901,M373402109,12,여성,50대,Z04
22902,M962034446,12,남성,60대,Z11
22903,M743605112,12,여성,40대,Z10
22904,M394943373,12,여성,50대,Z11
22905,M901959552,12,남성,30대,Z17
22906,M253725407,12,여성,30대,Z10
22907,M118497386,12,남성,50대,Z13
22908,M426611726,12,여성,20대,Z10
22909,M758782458,12,여성,60대,Z10
22910,M848435504,12,남성,40대,Z17
22911,M189198945,12,여성,20대,Z11
22912,M016516620,12,남성,30대,Z10
22913,M577138090,12,여성,60대,Z06
22914,M292935102,12,여성,40대,Z10
22915,M716421115,12,여성,40대,Z10
22916,M934495218,12,여성,40대,Z10
22917,M753907681,12,남성,30대,Z17
22918,M374165692,12,여성,40대,Z15
22919,M374497286,12,여성,30대,Z10
22920,M111367225,12,여성,30대,Z06
22921,M397931009,12,여성,40대,Z10
22922,M736857454,12,여성,40대,Z12
22923,M679300975,12,남성,20대,Z16
22924,M705295854,11,여성,50대,Z17
22925,M868460875,11,여성,40대,Z16
22926,M985931011,11,남성,70대,Z10
22927,M647211263,11,여성,60대,Z17
22928,M853448741,11,남성,40대,Z11
22929,M408869358,11,여성,20대,Z15
22930,M014906758,11,여성,60대,Z04
22931,M441142984,11,남성,50대,Z14
22932,M194726678,11,여성,40대,Z17
22933,M853066630,11,남성,30대,Z10
22934,M554252733,11,여성,50대,Z15
22935,M926130037,11,여성,30대,Z04
22936,M525559063,11,남성,40대,Z04
22937,M986182688,11,남성,60대,Z17
22938,M589806737,11,여성,50대,Z14
22939,M868422110,11,남성,30대,Z06
22940,M058973915,11,여성,20대,Z10
22941,M869617661,11,남성,60대,Z10
22942,M590352253,11,남성,50대,Z17
22943,M339407607,11,여성,40대,Z17
22944,M852751725,11,여성,30대,Z10
22945,M352925752,11,여성,40대,Z16
22946,M552732718,11,여성,40대,Z17
22947,M188090525,11,여성,60대,Z10
22948,M170990919,11,여성,50대,Z11
22949,M110051930,11,남성,20대,Z17
22950,M327062654,11,남성,60대,Z10
