,cust,rct_no,ma_fem_dv,ages,zon_hlv
10915,M361846045,2.0,여성,40대,Z03
25222,M839863344,2.0,남성,50대,Z03
29594,M988921767,2.0,남성,20대,Z13
335,M011690584,2.0,남성,40대,Z01
26894,M895095393,2.0,남성,50대,Z04
25228,M839977756,2.0,남성,60대,Z10
8179,M272590035,2.0,남성,60대,Z14
10122,M335899740,2.0,남성,40대,Z10
19355,M643065641,2.0,남성,40대,Z10
19353,M643046127,2.0,여성,50대,Z10
28346,M944576759,2.0,여성,30대,Z17
3884,M129422409,2.0,남성,20대,Z12
14466,M481811966,2.0,남성,20대,Z12
19340,M642751557,2.0,여성,30대,Z10
6803,M226584170,2.0,여성,50대,Z10
6798,M226419325,2.0,남성,30대,Z10
14490,M482809276,2.0,남성,20대,Z10
10898,M360975733,2.0,남성,30대,Z10
20407,M681047475,2.0,남성,60대,Z16
25111,M836533940,2.0,여성,40대,Z17
13055,M436292087,2.0,여성,30대,Z17
8070,M268590256,2.0,여성,50대,Z16
6997,M233947958,2.0,여성,20대,Z10
6992,M233743414,2.0,여성,50대,Z01
3229,M109116362,2.0,남성,40대,Z07
26957,M896823991,2.0,여성,30대,Z15
13092,M437638225,2.0,남성,50대,Z10
10228,M339210788,2.0,여성,30대,Z17
25125,M836991344,2.0,여성,60대,Z16
14316,M477442601,2.0,남성,50대,Z14
27479,M914425660,2.0,여성,50대,Z06
10840,M359078549,2.0,여성,40대,Z10
10226,M339158251,2.0,남성,40대,Z04
28009,M933553550,2.0,남성,40대,Z17
8090,M269280808,2.0,여성,40대,Z10
4651,M155612667,2.0,여성,30대,Z17
67,M002867247,2.0,여성,40대,Z10
22144,M736520196,2.0,남성,40대,Z17
10867,M359900649,2.0,여성,40대,Z17
4668,M156157049,2.0,여성,30대,Z17
14372,M478968564,2.0,남성,30대,Z04
24246,M806618621,2.0,여성,30대,Z10
10177,M337582887,2.0,남성,30대,Z08
8118,M270284138,2.0,남성,60대,Z14
14390,M479508118,2.0,여성,40대,Z09
26920,M895923147,2.0,여성,30대,Z04
24409,M812562019,2.0,여성,20대,Z17
27074,M901070542,2.0,여성,50대,Z11
4508,M150641816,2.0,여성,50대,Z10
13563,M453532132,2.0,여성,20대,Z17
20038,M668604555,2.0,여성,40대,Z11
24599,M819192382,2.0,남성,30대,Z14
17220,M573087674,2.0,남성,40대,Z17
7670,M255766836,2.0,여성,60대,Z09
17100,M568535491,2.0,남성,40대,Z08
22360,M743021260,2.0,남성,40대,Z04
27187,M905223807,2.0,여성,20대,Z14
13792,M460361337,2.0,여성,30대,Z10
24765,M824768050,2.0,여성,50대,Z16
7429,M247545910,2.0,남성,50대,Z10
27180,M904982293,2.0,남성,60대,Z16
24584,M818706383,2.0,남성,30대,Z16
7683,M256188250,2.0,여성,30대,Z15
13817,M460966511,2.0,여성,40대,Z10
4312,M144265466,2.0,여성,70대,Z16
912,M030043636,2.0,남성,50대,Z17
13529,M452344107,2.0,여성,50대,Z17
13822,M461134903,2.0,남성,20대,Z10
17081,M567939802,2.0,남성,50대,Z16
24571,M818108526,2.0,여성,30대,Z05
464,M015999293,2.0,남성,30대,Z12
24563,M817676989,2.0,여성,20대,Z17
2124,M070750794,2.0,여성,20대,Z16
7387,M246146045,2.0,남성,50대,Z10
10447,M346327202,2.0,남성,30대,Z01
7462,M248520084,2.0,여성,20대,Z10
7470,M248857816,2.0,여성,60대,Z17
13504,M451225871,2.0,남성,40대,Z13
2746,M092899717,2.0,남성,20대,Z10
17164,M570968138,2.0,여성,30대,Z03
22406,M744903130,2.0,남성,20대,Z11
29514,M986449170,2.0,여성,50대,Z04
19953,M665956399,2.0,여성,30대,Z10
24662,M821339495,2.0,남성,40대,Z01
10543,M349176559,2.0,여성,30대,Z17
7506,M250173048,2.0,여성,60대,Z12
22419,M745384471,2.0,여성,60대,Z12
7575,M252731684,2.0,여성,20대,Z05
27221,M906226236,2.0,남성,60대,Z16
7576,M252950019,2.0,여성,20대,Z06
24701,M822712288,2.0,여성,40대,Z10
19978,M666914738,2.0,남성,40대,Z10
19899,M664308678,2.0,남성,30대,Z17
7587,M253157597,2.0,남성,60대,Z17
22373,M743551076,2.0,남성,60대,Z10
22372,M743515100,2.0,여성,40대,Z10
17127,M569546793,2.0,여성,30대,Z03
27210,M905813771,2.0,여성,40대,Z08
17125,M569436409,2.0,여성,60대,Z10
7607,M253736407,2.0,여성,20대,Z17
29517,M986556026,2.0,남성,20대,Z10
7479,M249138605,2.0,남성,30대,Z12
1690,M056208471,2.0,여성,20대,Z17
27200,M905556761,2.0,여성,30대,Z14
20072,M669977400,2.0,남성,30대,Z10
7721,M257406152,2.0,남성,50대,Z10
10691,M354228134,2.0,남성,50대,Z10
27772,M925345382,2.0,여성,20대,Z04
13364,M446386174,2.0,남성,40대,Z17
19721,M657237474,2.0,여성,20대,Z06
10410,M345278803,2.0,여성,40대,Z10
13977,M466344092,2.0,남성,50대,Z17
24478,M814948560,2.0,여성,70대,Z04
7245,M242165071,2.0,남성,30대,Z04
24475,M814870139,2.0,남성,50대,Z10
7820,M260652051,2.0,남성,30대,Z08
19702,M656736827,2.0,여성,50대,Z10
24902,M829761277,2.0,남성,50대,Z17
20183,M673520263,2.0,남성,30대,Z10
1636,M054351548,2.0,여성,20대,Z06
934,M030915178,2.0,여성,20대,Z10
3713,M123900743,2.0,여성,20대,Z10
7209,M240801927,2.0,남성,30대,Z10
19689,M656303968,2.0,여성,20대,Z10
13339,M445765107,2.0,여성,20대,Z10
20201,M674245557,2.0,여성,50대,Z01
937,M030959068,2.0,여성,60대,Z10
7847,M261547710,2.0,여성,20대,Z15
10679,M353955466,2.0,남성,40대,Z09
1252,M041646889,2.0,여성,50대,Z17
27091,M901569680,2.0,여성,30대,Z14
4491,M150058120,2.0,남성,40대,Z12
2105,M070117842,2.0,여성,30대,Z16
2777,M093993002,2.0,남성,40대,Z17
24874,M828633514,2.0,여성,20대,Z11
17047,M566859854,2.0,남성,30대,Z17
7788,M259740720,2.0,여성,70대,Z12
13881,M463361273,2.0,여성,60대,Z17
10603,M351285223,2.0,남성,30대,Z15
22465,M746847212,2.0,여성,40대,Z10
3803,M126527074,2.0,남성,30대,Z12
28377,M945532794,2.0,여성,20대,Z10
24826,M826958850,2.0,여성,40대,Z11
3804,M126597787,2.0,남성,30대,Z17
2770,M093815874,2.0,여성,20대,Z16
13902,M464004094,2.0,남성,30대,Z17
20128,M671960696,2.0,여성,30대,Z17
7745,M258139996,2.0,남성,70대,Z01
13428,M448532526,2.0,남성,40대,Z09
24845,M827636976,2.0,여성,40대,Z17
13407,M447842916,2.0,여성,50대,Z11
7756,M258740643,2.0,남성,30대,Z16
10626,M351930705,2.0,남성,30대,Z14
7758,M258751553,2.0,여성,50대,Z01
3728,M124344028,2.0,여성,60대,Z17
7298,M243438777,2.0,남성,40대,Z10
13914,M464388472,2.0,남성,70대,Z10
10429,M345836433,2.0,남성,30대,Z17
7290,M243298105,2.0,여성,30대,Z03
24501,M815857154,2.0,남성,50대,Z16
16984,M564971345,2.0,여성,20대,Z10
10644,M352652907,2.0,여성,20대,Z06
20488,M683181669,2.0,남성,60대,Z11
22169,M737265536,2.0,남성,30대,Z11
17551,M584789645,2.0,남성,40대,Z13
8344,M278306522,2.0,남성,20대,Z10
3174,M107089511,2.0,남성,30대,Z10
14811,M492876915,2.0,여성,20대,Z10
27984,M932945889,2.0,여성,40대,Z10
22033,M732355202,2.0,여성,40대,Z10
8331,M277711891,2.0,남성,40대,Z17
28930,M965123938,2.0,여성,30대,Z14
12654,M422382728,2.0,여성,40대,Z17
2897,M097951608,2.0,여성,40대,Z12
8490,M282426461,2.0,남성,30대,Z17
27284,M908087854,2.0,남성,70대,Z13
14586,M485850832,2.0,여성,20대,Z17
8483,M282271903,2.0,여성,20대,Z04
17698,M589350588,2.0,남성,30대,Z14
22849,M759322325,2.0,여성,40대,Z10
10050,M333717065,2.0,여성,20대,Z17
8326,M277560666,2.0,남성,20대,Z17
17607,M586542060,2.0,여성,70대,Z16
4900,M162780056,2.0,남성,20대,Z10
12838,M428295534,2.0,여성,40대,Z10
20746,M692170204,2.0,여성,40대,Z13
1360,M045367365,2.0,남성,30대,Z01
9920,M330037488,2.0,여성,40대,Z10
20555,M685656045,2.0,남성,60대,Z13
14554,M484836588,2.0,남성,40대,Z17
11003,M365755831,2.0,여성,70대,Z06
6716,M223675122,2.0,여성,30대,Z10
19049,M633189585,2.0,여성,30대,Z04
25496,M848830984,2.0,여성,30대,Z17
11020,M366292619,2.0,여성,30대,Z17
23963,M796662368,2.0,남성,50대,Z10
22858,M759528268,2.0,남성,60대,Z16
22857,M759515167,2.0,여성,50대,Z16
19044,M633012325,2.0,남성,50대,Z14
25352,M843678091,2.0,여성,30대,Z17
19222,M638787720,2.0,여성,30대,Z10
4245,M142030340,2.0,여성,20대,Z16
24090,M801446719,2.0,여성,20대,Z09
14658,M488083324,2.0,여성,30대,Z09
6639,M221123624,2.0,여성,40대,Z04
8427,M280553680,2.0,남성,40대,Z14
12712,M424195748,2.0,여성,40대,Z10
22003,M731739556,2.0,여성,40대,Z14
524,M017842861,2.0,남성,40대,Z17
24037,M799752088,2.0,여성,30대,Z17
8389,M279569679,2.0,여성,20대,Z17
28669,M955680401,2.0,여성,40대,Z15
6613,M220206597,2.0,여성,40대,Z17
29232,M976092881,2.0,여성,30대,Z10
14692,M489239080,2.0,여성,70대,Z16
29422,M982992739,2.0,여성,50대,Z10
9986,M332352628,2.0,여성,50대,Z17
19167,M636585066,2.0,남성,50대,Z13
19116,M634944768,2.0,여성,40대,Z14
25377,M844644364,2.0,남성,60대,Z16
25376,M844619193,2.0,여성,30대,Z17
19089,M634091600,2.0,남성,40대,Z10
518,M017599071,2.0,여성,30대,Z10
9943,M330519477,2.0,남성,40대,Z17
20677,M689659300,2.0,남성,20대,Z10
3390,M113803692,2.0,남성,20대,Z14
4868,M162110995,2.0,남성,40대,Z10
28914,M964526288,2.0,여성,20대,Z17
14762,M491188617,2.0,남성,30대,Z16
2889,M097678257,2.0,남성,30대,Z10
24069,M800656860,2.0,여성,40대,Z17
25443,M847193256,2.0,남성,30대,Z17
8455,M281534825,2.0,여성,30대,Z10
8454,M281467142,2.0,남성,30대,Z07
19098,M634422953,2.0,여성,30대,Z16
4863,M161871612,2.0,남성,50대,Z11
8551,M284529154,2.0,여성,70대,Z17
1009,M033586214,2.0,남성,20대,Z17
26866,M894085775,2.0,남성,50대,Z17
8568,M285060964,2.0,여성,40대,Z04
2524,M084842868,2.0,남성,40대,Z07
24143,M803205692,2.0,남성,20대,Z11
12921,M431107664,2.0,남성,20대,Z14
19008,M632078704,2.0,여성,30대,Z17
25514,M849676769,2.0,여성,50대,Z14
23943,M796134079,2.0,여성,50대,Z15
29606,M989260745,2.0,남성,40대,Z17
9900,M329450492,2.0,남성,30대,Z06
20499,M683542707,2.0,남성,30대,Z10
12880,M429995639,2.0,남성,40대,Z17
21910,M729281914,2.0,남성,40대,Z10
14910,M496044052,2.0,남성,20대,Z12
14529,M484049673,2.0,남성,40대,Z10
21916,M729458578,2.0,남성,40대,Z17
6768,M225540147,2.0,여성,20대,Z10
17722,M590235414,2.0,여성,30대,Z11
20763,M692722382,2.0,여성,20대,Z17
8216,M274330260,2.0,여성,20대,Z11
21924,M729858638,2.0,남성,40대,Z16
25524,M850031746,2.0,남성,30대,Z15
12931,M431453235,2.0,여성,40대,Z14
29431,M983458572,2.0,남성,50대,Z12
8562,M284795770,2.0,남성,20대,Z11
10984,M364970878,2.0,남성,40대,Z06
24128,M802619849,2.0,남성,70대,Z05
1980,M065570703,1.0,남성,60대,Z10
1192,M039242841,1.0,남성,30대,Z15
10431,M345885861,1.0,남성,40대,Z17
2111,M070399287,1.0,남성,20대,Z17
10502,M347765967,1.0,여성,20대,Z14
16428,M546087834,1.0,남성,50대,Z08
3151,M106237934,1.0,여성,20대,Z01
18082,M601875785,1.0,남성,40대,Z01
21848,M726998384,1.0,여성,60대,Z17
11730,M389728265,1.0,여성,20대,Z15
26284,M875654411,1.0,남성,60대,Z01
27254,M907191636,1.0,여성,50대,Z10
3446,M115473305,1.0,남성,30대,Z15
28385,M945972112,1.0,여성,40대,Z15
10650,M352842095,1.0,여성,60대,Z12
10653,M352928788,1.0,여성,40대,Z11
21440,M713871767,1.0,남성,30대,Z10
9841,M327416993,1.0,남성,50대,Z14
5384,M179090982,1.0,여성,30대,Z16
4441,M148653119,1.0,남성,40대,Z08
2112,M070405701,1.0,여성,70대,Z11
3167,M106786012,1.0,여성,30대,Z08
11119,M369288564,1.0,여성,60대,Z10
22931,M762238498,1.0,여성,40대,Z01
2057,M068111021,1.0,남성,30대,Z10
9505,M317185587,1.0,여성,20대,Z10
11745,M390200780,1.0,여성,50대,Z10
23285,M774752709,1.0,여성,30대,Z17
2173,M072526178,1.0,남성,50대,Z16
3168,M106827119,1.0,여성,40대,Z10
27887,M929911692,1.0,여성,30대,Z15
26688,M888936758,1.0,여성,20대,Z17
2132,M071001639,1.0,여성,20대,Z13
16966,M564482610,1.0,남성,20대,Z17
15977,M532324736,1.0,여성,30대,Z10
9826,M326939197,1.0,남성,30대,Z10
22818,M758182699,1.0,남성,60대,Z14
16530,M549598435,1.0,여성,50대,Z04
11771,M391164468,1.0,여성,50대,Z10
523,M017824413,1.0,여성,30대,Z17
22299,M741253545,1.0,남성,40대,Z07
5347,M177481870,1.0,여성,20대,Z15
10670,M353729805,1.0,남성,50대,Z14
1253,M041671640,1.0,여성,60대,Z02
17350,M577757294,1.0,남성,70대,Z04
17187,M571791945,1.0,여성,20대,Z04
11174,M370985954,1.0,남성,60대,Z16
21425,M713521420,1.0,여성,30대,Z10
4194,M140287490,1.0,남성,20대,Z16
9876,M328541886,1.0,남성,40대,Z11
16311,M542521692,1.0,여성,30대,Z17
22959,M763241720,1.0,남성,50대,Z02
11590,M384748795,1.0,여성,50대,Z08
10405,M345191599,1.0,남성,30대,Z17
28418,M947088825,1.0,남성,50대,Z10
119,M004610895,1.0,남성,40대,Z17
2133,M071039445,1.0,여성,40대,Z17
10546,M349198548,1.0,여성,70대,Z08
15970,M531931492,1.0,남성,40대,Z10
16514,M549041406,1.0,여성,30대,Z04
17297,M575646259,1.0,여성,30대,Z10
26388,M878499891,1.0,여성,50대,Z14
22943,M762590490,1.0,남성,20대,Z17
4941,M164009904,1.0,남성,70대,Z17
9525,M317815845,1.0,남성,40대,Z04
16942,M563393022,1.0,남성,50대,Z11
4321,M144402337,1.0,여성,30대,Z15
24,M001086020,1.0,남성,50대,Z17
4468,M149272219,1.0,남성,40대,Z17
4944,M164026908,1.0,남성,20대,Z16
16415,M545617416,1.0,여성,30대,Z17
18196,M605714148,1.0,여성,30대,Z10
11604,M385238730,1.0,남성,40대,Z17
1176,M038717640,1.0,여성,20대,Z17
22304,M741474363,1.0,여성,20대,Z17
1983,M065653793,1.0,남성,50대,Z06
15940,M531057368,1.0,남성,50대,Z12
1421,M047369323,1.0,여성,30대,Z17
27894,M930003000,1.0,남성,40대,Z11
11142,M370032519,1.0,여성,20대,Z17
23258,M773862110,1.0,남성,40대,Z11
17206,M572527841,1.0,여성,20대,Z17
4974,M164954684,1.0,남성,30대,Z17
22430,M745625707,1.0,여성,30대,Z10
11669,M387418422,1.0,여성,30대,Z11
11667,M387308275,1.0,여성,50대,Z10
16461,M547219462,1.0,여성,60대,Z17
4349,M145296993,1.0,남성,40대,Z10
29171,M974263155,1.0,남성,20대,Z15
9851,M327707427,1.0,남성,60대,Z13
11665,M387302067,1.0,여성,20대,Z17
604,M020510636,1.0,남성,20대,Z03
17,M000713279,1.0,여성,50대,Z12
29173,M974342079,1.0,여성,70대,Z17
22428,M745572590,1.0,여성,40대,Z01
17079,M567924987,1.0,여성,60대,Z15
4380,M146287808,1.0,여성,20대,Z17
9856,M327829156,1.0,여성,30대,Z04
17098,M568445186,1.0,여성,60대,Z17
29237,M976145042,1.0,남성,60대,Z17
22909,M761498039,1.0,남성,40대,Z16
17214,M572787540,1.0,여성,50대,Z10
22366,M743363879,1.0,여성,40대,Z01
18161,M604282409,1.0,여성,20대,Z17
4358,M145697221,1.0,여성,20대,Z17
17108,M568857525,1.0,여성,50대,Z16
18166,M604620784,1.0,여성,40대,Z10
22369,M743450950,1.0,여성,40대,Z10
10566,M349829973,1.0,남성,60대,Z17
15870,M528804563,1.0,남성,20대,Z09
374,M013090322,1.0,여성,50대,Z17
18156,M604138765,1.0,남성,60대,Z04
3059,M103422017,1.0,남성,20대,Z10
9905,M329575630,1.0,여성,30대,Z17
11674,M387637191,1.0,남성,20대,Z17
22910,M761514493,1.0,여성,40대,Z12
4914,M163278024,1.0,남성,20대,Z17
27186,M905218042,1.0,여성,30대,Z12
9461,M315863520,1.0,여성,50대,Z10
5443,M181425160,1.0,남성,40대,Z12
10593,M350827799,1.0,여성,50대,Z12
23228,M772802560,1.0,남성,30대,Z04
22473,M747187981,1.0,여성,20대,Z10
17703,M589729725,1.0,남성,40대,Z10
16437,M546399641,1.0,남성,40대,Z17
16346,M543679595,1.0,여성,20대,Z10
9485,M316481461,1.0,여성,30대,Z10
4992,M165766118,1.0,남성,60대,Z10
9937,M330434419,1.0,여성,50대,Z10
4125,M138171953,1.0,여성,40대,Z11
22472,M747126275,1.0,남성,30대,Z17
11132,M369586701,1.0,여성,30대,Z06
4390,M146631986,1.0,여성,20대,Z13
22334,M742126283,1.0,남성,30대,Z10
5510,M183971847,1.0,남성,50대,Z06
9488,M316585475,1.0,남성,40대,Z17
16491,M548297963,1.0,여성,30대,Z10
11648,M386733527,1.0,여성,20대,Z10
17007,M565772372,1.0,여성,50대,Z01
9491,M316688229,1.0,남성,40대,Z05
22475,M747273068,1.0,여성,20대,Z16
27215,M905942033,1.0,남성,30대,Z06
21886,M728514049,1.0,여성,50대,Z14
21459,M714296943,1.0,여성,20대,Z17
4404,M147243178,1.0,여성,20대,Z16
16466,M547381704,1.0,여성,50대,Z16
11215,M372497909,1.0,여성,50대,Z12
17253,M574261914,1.0,여성,60대,Z16
21510,M716175011,1.0,여성,50대,Z17
10393,M344621943,1.0,남성,20대,Z16
21930,M730037024,1.0,여성,60대,Z16
27889,M929935712,1.0,남성,40대,Z10
10596,M350933147,1.0,여성,40대,Z14
21462,M714368619,1.0,남성,40대,Z10
17068,M567617052,1.0,남성,40대,Z12
21883,M728406807,1.0,여성,50대,Z10
9929,M330268690,1.0,여성,70대,Z06
28408,M946768711,1.0,여성,30대,Z17
17266,M574704911,1.0,남성,40대,Z15
26672,M888464284,1.0,남성,20대,Z10
4214,M140888041,1.0,여성,20대,Z17
23216,M772185995,1.0,여성,60대,Z10
16472,M547599920,1.0,여성,50대,Z13
3145,M105996917,1.0,여성,30대,Z17
23,M001080017,1.0,여성,30대,Z17
29817,M996376807,1.0,여성,30대,Z10
23073,M767366962,1.0,남성,20대,Z17
11443,M379881684,1.0,여성,50대,Z11
4239,M141817421,1.0,여성,30대,Z15
3106,M104762094,1.0,남성,30대,Z17
5083,M168391035,1.0,여성,50대,Z10
11008,M365943361,1.0,여성,40대,Z16
29258,M976732341,1.0,여성,40대,Z14
9665,M321652667,1.0,여성,20대,Z13
26524,M883132889,1.0,남성,40대,Z10
26598,M885697155,1.0,여성,50대,Z14
1386,M046272236,1.0,여성,30대,Z08
4655,M155738910,1.0,남성,50대,Z17
26841,M893307035,1.0,남성,50대,Z16
10216,M338738385,1.0,여성,40대,Z04
29121,M972577335,1.0,남성,20대,Z04
26946,M896672899,1.0,남성,60대,Z12
9671,M321838718,1.0,남성,20대,Z17
22751,M756024188,1.0,여성,50대,Z04
22657,M753501877,1.0,남성,60대,Z11
493,M016815450,1.0,남성,20대,Z10
3223,M108879842,1.0,여성,20대,Z14
10870,M360059205,1.0,남성,30대,Z10
11429,M379128298,1.0,남성,40대,Z03
26937,M896468585,1.0,남성,30대,Z17
17956,M598149055,1.0,여성,50대,Z10
4646,M155398768,1.0,여성,40대,Z17
1250,M041556152,1.0,남성,40대,Z17
9653,M321458946,1.0,여성,30대,Z10
22771,M756768469,1.0,여성,20대,Z10
488,M016713031,1.0,여성,60대,Z16
17449,M581169062,1.0,남성,50대,Z11
17980,M598759794,1.0,여성,40대,Z10
22888,M760714076,1.0,남성,70대,Z11
26501,M882410644,1.0,여성,20대,Z11
4625,M154721308,1.0,남성,60대,Z12
5074,M168027047,1.0,남성,50대,Z10
21672,M721348505,1.0,남성,40대,Z01
10245,M339735821,1.0,여성,20대,Z17
22037,M732418604,1.0,남성,60대,Z12
17457,M581401176,1.0,여성,40대,Z06
19,M000859319,1.0,남성,70대,Z17
5202,M172295354,1.0,여성,50대,Z17
16114,M536273890,1.0,남성,50대,Z11
17463,M581638333,1.0,여성,20대,Z16
22765,M756426913,1.0,여성,40대,Z17
17860,M594633638,1.0,여성,30대,Z14
28435,M947600047,1.0,여성,30대,Z14
16122,M536428289,1.0,남성,30대,Z17
9658,M321545775,1.0,남성,50대,Z16
4776,M159251249,1.0,여성,30대,Z02
22762,M756230980,1.0,남성,50대,Z10
10813,M358340994,1.0,남성,50대,Z04
16147,M537204060,1.0,여성,50대,Z04
10975,M364737949,1.0,남성,20대,Z01
22126,M735890057,1.0,여성,30대,Z17
1389,M046359625,1.0,남성,50대,Z14
26867,M894104554,1.0,여성,70대,Z17
17919,M596838482,1.0,여성,30대,Z10
27872,M929392893,1.0,여성,30대,Z14
4715,M157335859,1.0,여성,40대,Z10
11423,M378763065,1.0,여성,40대,Z11
9727,M323414624,1.0,여성,20대,Z10
17895,M595925607,1.0,여성,30대,Z08
17896,M595976193,1.0,여성,50대,Z08
16179,M538649575,1.0,여성,60대,Z17
9701,M322791042,1.0,남성,30대,Z17
2010,M066589244,1.0,여성,50대,Z12
22727,M755316594,1.0,여성,20대,Z06
29211,M975579992,1.0,남성,50대,Z10
28448,M948089880,1.0,여성,50대,Z09
21741,M723696824,1.0,남성,60대,Z17
10105,M335252412,1.0,여성,70대,Z10
16710,M555370824,1.0,여성,70대,Z10
22712,M754891585,1.0,여성,50대,Z15
22092,M734390879,1.0,여성,20대,Z10
11408,M378348238,1.0,여성,40대,Z15
16700,M555086239,1.0,여성,60대,Z06
10925,M362136341,1.0,남성,20대,Z17
17899,M596050821,1.0,여성,40대,Z10
2313,M077638310,1.0,여성,40대,Z17
9694,M322484393,1.0,여성,30대,Z11
23016,M765148247,1.0,남성,40대,Z04
17516,M583697389,1.0,남성,30대,Z16
17515,M583636385,1.0,남성,60대,Z12
16634,M552719950,1.0,남성,20대,Z16
29213,M975631440,1.0,여성,50대,Z05
9745,M324024929,1.0,남성,30대,Z17
10894,M360809056,1.0,여성,40대,Z09
3219,M108758581,1.0,남성,20대,Z05
17930,M597234196,1.0,여성,30대,Z06
9675,M321971552,1.0,남성,40대,Z17
17881,M595587730,1.0,여성,70대,Z12
2081,M069201464,1.0,여성,30대,Z10
10080,M334677481,1.0,남성,20대,Z10
16639,M552814516,1.0,남성,30대,Z17
26861,M893949825,1.0,여성,20대,Z12
22683,M754172713,1.0,여성,40대,Z14
9677,M322041565,1.0,남성,50대,Z15
510,M017298162,1.0,남성,40대,Z01
10148,M336590436,1.0,남성,70대,Z17
22690,M754377739,1.0,남성,20대,Z17
2219,M074298510,1.0,여성,40대,Z10
16168,M538117855,1.0,여성,50대,Z16
2019,M066706943,1.0,남성,40대,Z17
3206,M108285271,1.0,남성,20대,Z11
4694,M156782039,1.0,남성,70대,Z16
17572,M585500101,1.0,여성,50대,Z12
1999,M066137704,1.0,여성,20대,Z16
3239,M109519850,1.0,남성,70대,Z10
10267,M340446580,1.0,여성,50대,Z17
17389,M579031344,1.0,여성,60대,Z05
3190,M107667758,1.0,남성,40대,Z10
11047,M367059624,1.0,여성,40대,Z10
2197,M073345379,1.0,여성,50대,Z15
16567,M551012032,1.0,남성,60대,Z04
23139,M769644958,1.0,여성,40대,Z10
27050,M900006732,1.0,여성,30대,Z12
9586,M319672173,1.0,여성,20대,Z17
112,M004494018,1.0,남성,30대,Z10
4234,M141666020,1.0,여성,50대,Z17
11043,M366929975,1.0,남성,50대,Z17
10727,M355444284,1.0,남성,50대,Z17
5268,M174664895,1.0,남성,30대,Z17
3343,M112308036,1.0,남성,40대,Z14
9590,M319830779,1.0,여성,30대,Z03
9598,M320200378,1.0,여성,20대,Z17
3078,M103904945,1.0,여성,40대,Z01
17391,M579200222,1.0,여성,20대,Z11
16871,M560675328,1.0,남성,40대,Z10
3409,M114220762,1.0,남성,20대,Z14
